ComunidadAutonoma,Provincia,NombreAyuntamiento,WebAyuntamiento,SedeElectronica,HttpStatus
Galicia,A Coruña,Ayuntamiento de Cambre,http://www.cambre.org ,,"HTTPConnectionPool(host='www.cambre.org%20', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000023066288990>: Failed to resolve 'www.cambre.org%20' ([Errno 11001] getaddrinfo failed)""))"
Galicia,A Coruña,Ayuntamiento de Carral,http://www.carral.es/es,https://sede.carral.es/opencms/es,404
Galicia,A Coruña,Ayuntamiento de Coirós,http://www.concellodecoiros.com,,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))"
Galicia,A Coruña,Ayuntamiento de Dodro,http://www.dodro.gal,,Exceeded 30 redirects.
Galicia,A Coruña,Ayuntamiento de Laxe,http://www.laxe.es/portalcidadan/portada.php?id_language=1,https://sede.laxe.es/opencms/es/index.html,"HTTPConnectionPool(host='www.laxe.es', port=80): Max retries exceeded with url: /portalcidadan/portada.php?id_language=1 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002306624FB10>, 'Connection to www.laxe.es timed out. (connect timeout=5)'))"
Galicia,A Coruña,Ayuntamiento de Lousame,http://www.concellodelousame.com ,,"HTTPConnectionPool(host='www.concellodelousame.com%20', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000002306627E690>: Failed to resolve 'www.concellodelousame.com%20' ([Errno 11001] getaddrinfo failed)""))"
Galicia,A Coruña,Ayuntamiento de Mañón,http://www.concellomanon.org,,403
Galicia,A Coruña,Ayuntamiento de Mazaricos,http://www.mazaricos.net,,"HTTPConnectionPool(host='www.mazaricos.net', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000023065BC7110>: Failed to resolve 'www.mazaricos.net' ([Errno 11002] getaddrinfo failed)""))"
Galicia,A Coruña,Ayuntamiento de Monfero,http://www.concellodemonfero.com,https://sede.monfero.es/opencms/gl/,"HTTPSConnectionPool(host='www.concellodemonfero.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.concellodemonfero.com'. (_ssl.c:1006)"")))"
Galicia,A Coruña,Ayuntamiento de Noia,http://www.noia.es,,"HTTPConnectionPool(host='www.noia.es', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000023065BBD5D0>: Failed to resolve 'www.noia.es' ([Errno 11001] getaddrinfo failed)""))"
Galicia,A Coruña,Ayuntamiento de Oleiros,http://www.oleiros.org,https://sede.oleiros.org/portal/sede/se_principal1.jsp?codResi=1&language=gl,403
Galicia,A Coruña,Ayuntamiento de Ordes,http://www.concellodeordes.com ,,"HTTPConnectionPool(host='www.concellodeordes.com%20', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000023065BBBB10>: Failed to resolve 'www.concellodeordes.com%20' ([Errno 11001] getaddrinfo failed)""))"
Galicia,A Coruña,Ayuntamiento de A Pobra do Caramiñal,https://apobra.gal/es,https://apobra.sedelectronica.es,403
Galicia,A Coruña,Ayuntamiento de Porto do Son,http://www.portodoson.gal,https://portodoson.sedelectronica.gal,403
Galicia,A Coruña,Ayuntamiento de Rianxo,http://www.rianxo.gal,,"HTTPSConnectionPool(host='rianxo.gal', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1006)')))"
Galicia,A Coruña,Ayuntamiento de Ribeira,http://www.ribeira.es,,403
Galicia,A Coruña,Ayuntamiento de Rois,http://www.concelloderois.org,,"HTTPConnectionPool(host='www.concelloderois.org', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000023065BB97D0>: Failed to resolve 'www.concelloderois.org' ([Errno 11002] getaddrinfo failed)""))"
Galicia,A Coruña,Ayuntamiento de Sada,http://www.concellodesada.com/ ,,404
Galicia,A Coruña,Ayuntamiento de Toques,https://toques.es,https://sede.toques.es/opencms/gl/,"HTTPSConnectionPool(host='toques.es', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'toques.es'. (_ssl.c:1006)"")))"
Galicia,A Coruña,Ayuntamiento de Vimianzo,http://www.vimianzo.es ,,"HTTPConnectionPool(host='www.vimianzo.es%20', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000023065BABCD0>: Failed to resolve 'www.vimianzo.es%20' ([Errno 11001] getaddrinfo failed)""))"
Galicia,Lugo,Ayuntamiento de Alfoz,http://www.concellodealfoz.com,https://concellodealfoz.sedelectronica.es,403
Galicia,Lugo,Ayuntamiento de Becerreá,http://www.concellodebecerrea.com,https://concellodebecerrea.sedelectronica.gal,"('Connection aborted.', ConnectionResetError(10054, 'Se ha forzado la interrupción de una conexión existente por el host remoto', None, 10054, None))"
Galicia,Lugo,Ayuntamiento de Bóveda,https://www.boveda.gob.es/index.php/es/,https://concellodeboveda.sedelectronica.es,"HTTPSConnectionPool(host='www.boveda.gob.es', port=443): Max retries exceeded with url: /index.php/es/ (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000230662A4490>: Failed to resolve 'www.boveda.gob.es' ([Errno 11002] getaddrinfo failed)""))"
Galicia,Lugo,Ayuntamiento de Cervantes,http://www.concellodecervantes.es,,"HTTPConnectionPool(host='www.concellodecervantes.es', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000023063C2D850>: Failed to resolve 'www.concellodecervantes.es' ([Errno 11001] getaddrinfo failed)""))"
Galicia,Lugo,Ayuntamiento de Friol,http://www.concellodefriol.es,,403
Galicia,Lugo,Ayuntamiento de Guntín,http://www.ayuntamientodeguntin.es,,403
Galicia,Lugo,Ayuntamiento de As Nogais,http://www.asnogais.org,,"HTTPConnectionPool(host='www.asnogais.org', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000023065BAA650>: Failed to resolve 'www.asnogais.org' ([Errno 11001] getaddrinfo failed)""))"
Galicia,Lugo,Ayuntamiento de Outeiro de Rei,https://outeiroderei.gal,https://outeiroderei.sedelectronica.gal,403
Galicia,Lugo,Ayuntamiento de Pol,http://www.concellodepol.es,,"HTTPConnectionPool(host='www.concellodepol.es', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000023065BA8910>: Failed to resolve 'www.concellodepol.es' ([Errno 11001] getaddrinfo failed)""))"
Galicia,Lugo,Ayuntamiento de Ribadeo,http://www.ribadeo.org,,404
Galicia,Lugo,Ayuntamiento de Samos,http://www.concellodesamos.es,,"HTTPConnectionPool(host='www.concellodesamos.es', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000023065BBF3D0>: Failed to resolve 'www.concellodesamos.es' ([Errno 11001] getaddrinfo failed)""))"
Galicia,Lugo,Ayuntamiento de Negueira de Muñiz,http://www.concellonegueira.es,https://negueirademuniz.sedelectronica.gal,403
Galicia,Ourense,Ayuntamiento de A Mezquita,http://www.a-mezquita.com,,"HTTPConnectionPool(host='www.a-mezquita.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000023065BB9950>: Failed to resolve 'www.a-mezquita.com' ([Errno 11001] getaddrinfo failed)""))"
Galicia,Ourense,Ayuntamiento de Avión,https://concelloavion.org/web/,https://avion.sedelectronica.es/,404
Galicia,Ourense,Ayuntamiento de O Barco de Valdeorras,https://www.concellodobarco.org,https://www.sede.concellodobarco.org,"HTTPSConnectionPool(host='www.concellodobarco.org', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x00000230662A7790>, 'Connection to www.concellodobarco.org timed out. (connect timeout=5)'))"
Galicia,Ourense,Ayuntamiento de Cenlle,http://www.cenlle.es,https://cenlle.sedelectronica.gal,"HTTPSConnectionPool(host='www.cenlle.es', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.cenlle.es'. (_ssl.c:1006)"")))"
Galicia,Ourense,Ayuntamiento de O Irixo,http://www.galiciaparaelmundo.com/blog/?page_id=34,,"HTTPConnectionPool(host='www.galiciaparaelmundo.com', port=80): Max retries exceeded with url: /blog/?page_id=34 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x0000023065BBE450>, 'Connection to www.galiciaparaelmundo.com timed out. (connect timeout=5)'))"
Galicia,Ourense,Ayuntamiento de Melón,http://www.concellodemelon.org,,403
Galicia,Ourense,Ayuntamiento de Montederramo,http://www.montederramo.es/index.php/gl,https://montederramo.sedelectronica.gal,404
Galicia,Ourense,Ayuntamiento de O Pereiro de Aguiar,https://pereiro.gal/es,https://concellopereiro.sedelectronica.gal,"HTTPSConnectionPool(host='pereiro.gal', port=443): Max retries exceeded with url: /es (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x0000023065BBF190>, 'Connection to pereiro.gal timed out. (connect timeout=5)'))"
Galicia,Ourense,Ayuntamiento de Punxín,http://www.punxin.org,,"HTTPConnectionPool(host='www.punxin.org', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000023065BA8BD0>: Failed to resolve 'www.punxin.org' ([Errno 11001] getaddrinfo failed)""))"
Galicia,Ourense,Ayuntamiento de A Rúa,http://www.arua.gal,https://arua.sedelectronica.gal,"HTTPSConnectionPool(host='www.arua.gal', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))"
Galicia,Ourense,Ayuntamiento de Rubiá,http://www.galiciaparaelmundo.com/blog/?page_id=34&recurs,,"HTTPConnectionPool(host='www.galiciaparaelmundo.com', port=80): Max retries exceeded with url: /blog/?page_id=34&recurs (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002306431E490>, 'Connection to www.galiciaparaelmundo.com timed out. (connect timeout=5)'))"
Galicia,Ourense,Ayuntamiento de San Amaro,http://www.sanamaro.es,,"HTTPSConnectionPool(host='sanamaro.sedelectronica.gal', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))"
Galicia,Ourense,Ayuntamiento de Taboadela,http://www.galiciaparaelmundo.com/blog/?page_id=34,,"HTTPConnectionPool(host='www.galiciaparaelmundo.com', port=80): Max retries exceeded with url: /blog/?page_id=34 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x0000023065BBA510>, 'Connection to www.galiciaparaelmundo.com timed out. (connect timeout=5)'))"
Galicia,Ourense,Ayuntamiento de Vilamarín,http://www.vilamarin.com,,"HTTPConnectionPool(host='www.vilamarin.com', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x0000023065BAAE50>, 'Connection to www.vilamarin.com timed out. (connect timeout=5)'))"
Galicia,Ourense,Ayuntamiento de Vilamartín de Valdeorras,http://www.vilamartindevaldeorras.es/web2/?q=gl,https://vilamartindevaldeorras.sedelectronica.gal,404
Galicia,Ourense,Ayuntamiento de Vilardevós,http://www.vilardevos.info,,"HTTPConnectionPool(host='www.vilardevos.info', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x00000230662A6A90>: Failed to resolve 'www.vilardevos.info' ([Errno 11002] getaddrinfo failed)""))"
Galicia,Ourense,Ayuntamiento de Xunqueira de Ambía,http://www.galiciaparaelmundo.com/blog/?page_id=34,,"HTTPConnectionPool(host='www.galiciaparaelmundo.com', port=80): Max retries exceeded with url: /blog/?page_id=34 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x00000230662A5D50>, 'Connection to www.galiciaparaelmundo.com timed out. (connect timeout=5)'))"
Galicia,Ourense,Ayuntamiento de Esgos,http://www.concelloesgos.com,,403
Galicia,Pontevedra,Ayuntamiento de Cuntis,http://www.cuntis.es,,"HTTPConnectionPool(host='www.cuntis.es', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000023065BB8ED0>: Failed to resolve 'www.cuntis.es' ([Errno 11001] getaddrinfo failed)""))"
Galicia,Pontevedra,Ayuntamiento de A Estrada,http://www.aestrada.com,,"HTTPSConnectionPool(host='www.aestrada.gal', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))"
Galicia,Pontevedra,Ayuntamiento de Gondomar,https://concellodegondomar.gal/es,https://concellodegondomar.sedelectronica.gal,403
Galicia,Pontevedra,Ayuntamiento de Lalín,https://www.lalin.gal,https://lalin.sedelectronica.gal,403
Galicia,Pontevedra,Ayuntamiento de Mondariz,http://concellodemondariz.gal,https://mondariz.sedelectronica.gal,"HTTPConnectionPool(host='concellodemondariz.gal', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000023065BBF110>: Failed to resolve 'concellodemondariz.gal' ([Errno 11001] getaddrinfo failed)""))"
Galicia,Pontevedra,Ayuntamiento de O Rosal,https://portal.concellodorosal.es,https://orosal.sedelectronica.es,"HTTPSConnectionPool(host='portal.concellodorosal.es', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'portal.concellodorosal.es'. (_ssl.c:1006)"")))"
Galicia,Pontevedra,Ayuntamiento de Pazos de Borbén,http://www.pazosdeborben.org,,"HTTPConnectionPool(host='www.pazosdeborben.org', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000023066268390>: Failed to resolve 'www.pazosdeborben.org' ([Errno 11002] getaddrinfo failed)""))"
Galicia,Pontevedra,Ayuntamiento de Ponte Caldelas,http://www.pontecaldelas.org,,500
Galicia,Pontevedra,Ayuntamiento de Tomiño,http://www.concellotomino.com,,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))"
Galicia,Pontevedra,Ayuntamiento de Valga,http://www.valga.es,,"HTTPConnectionPool(host='www.valga.es', port=80): Read timed out. (read timeout=5)"
Comunidad de Madrid ,Madrid,Ayuntamiento de Alcalá de Henares,http://www.ayto-alcaladehenares.es/,https://sede.ayto-alcaladehenares.es,"HTTPSConnectionPool(host='www.ayto-alcaladehenares.es', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))"
Comunidad de Madrid ,Madrid,Ayuntamiento de Alcobendas,https://www.alcobendas.org,https://www.alcobendas.org/es/portal.do?IDM=55&NM=1,"HTTPSConnectionPool(host='www.alcobendas.org', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))"
Comunidad de Madrid ,Madrid,Ayuntamiento de Alpedrete,https://www.alpedrete.es,https://carpeta.alpedrete.es/GDCarpetaCiudadano/login.do,403
Comunidad de Madrid ,Madrid,Ayuntamiento de Brunete,https://brunete.org/wordpress/,https://brunete.sedelectronica.es,403
Comunidad de Madrid ,Madrid,Ayuntamiento de Bustarviejo,http://www.bustarviejo.org,,"HTTPConnectionPool(host='www.bustarviejo.org', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x00000230662A6950>: Failed to resolve 'www.bustarviejo.org' ([Errno 11001] getaddrinfo failed)""))"
Comunidad de Madrid ,Madrid,Ayuntamiento de Cervera de Buitrago,https://www.aytocerveradebuitrago.es/,,"HTTPSConnectionPool(host='www.aytocerveradebuitrago.es', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x0000023065BBBD10>, 'Connection to www.aytocerveradebuitrago.es timed out. (connect timeout=5)'))"
Comunidad de Madrid ,Madrid,Ayuntamiento de Collado Villalba,http://www.colladovillalba.es/es,https://sedeelectronica.ayto-colladovillalba.org/GDCarpetaCiudadano/login.do,403
Comunidad de Madrid ,Madrid,Ayuntamiento de Colmenar de Oreja,https://aytocdo.com,https://colmenardeoreja.sedelectronica.es,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))"
Comunidad de Madrid ,Madrid,Ayuntamiento de Corpa,https://corpa.eadministracion.es/,,"HTTPSConnectionPool(host='corpa.eadministracion.es', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000002306626AD90>: Failed to resolve 'corpa.eadministracion.es' ([Errno 11001] getaddrinfo failed)""))"
Comunidad de Madrid ,Madrid,Ayuntamiento de Coslada,http://coslada.es,https://sede.ayto-coslada.es/portal/entidades.do?error=-1&ent_id=2&idioma=1,"HTTPSConnectionPool(host='coslada.es', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))"
